212.5712,212.5681,212.5269,211.6531,190.9835,171.6551,144.6124,113.4941,82.92108,56.33943,35.48804,20.67118,11.15157,5.596319,2.597782,1.05615,0.2736094,-0.1365035,-0.3716651,-0.5279066,-0.6503571,-0.7595741,-0.8645885,-0.9691752,-1.074786,-1.181885,-1.290538,-1.400664,-1.512138,-1.62483,-1.738621,-1.853403,-1.969082,-2.085577,-2.202815,-2.320732,-2.439273,-2.558387,-2.67803,-2.798163,-2.91875,-3.039759,-3.161161,-3.282931,-3.405045
257.2212,257.2188,257.1896,256.5948,245.5185,237.4424,227.1336,215.2299,202.3477,188.9659,175.4255,161.9591,148.7187,135.7937,123.2197,110.9816,99.01021,87.17399,75.26145,62.96088,49.86255,35.53562,19.72505,2.620604,-15.01406,-32.10007,-47.80731,-61.93019,-74.77276,-86.80332,-98.41952,-109.8841,-121.3465,-132.882,-144.523,-156.2791,-168.1489,-180.1256,-192.2007,-204.3653,-216.6108,-228.9291,-241.313,-253.7555,-266.2506
160.2573,160.1098,159.7172,158.1464,151.6966,148.5833,144.6781,139.9105,134.2319,127.6159,120.0479,111.4855,101.747,90.23301,75.29763,53.06499,16.18936,-44.61983,-133.0874,-240.1748,-348.8362,-446.0338,-527.9858,-597.0309,-657.1796,-711.9037,-763.6729,-814.1337,-864.3826,-915.1767,-967.0672,-1020.48,-1075.762,-1133.208,-1193.079,-1255.611,-1321.024,-1389.521,-1461.295,-1536.53,-1615.401,-1698.074,-1784.71,-1875.46,-1970.471
324.5006,324.3999,324.0592,322.7947,318.3667,316.0881,312.8686,308.1459,300.9176,289.4845,271.2834,243.1248,202.0768,146.5901,76.91831,-5.487191,-98.91677,-201.9544,-313.5307,-432.744,-558.7072,-690.5076,-827.2475,-968.1017,-1112.356,-1259.42,-1408.817,-1560.169,-1713.178,-1867.604,-2023.26,-2179.99,-2337.669,-2496.194,-2655.479,-2815.45,-2976.046,-3137.214,-3298.908,-3461.088,-3623.721,-3786.774,-3950.222,-4114.039,-4278.205
357.8238,357.8237,357.8235,357.8227,357.8166,357.8112,357.801,357.7814,357.7437,357.6711,357.5341,357.2849,356.85,356.1164,354.8825,352.7417,348.7745,340.8489,324.0717,287.7174,210.2224,54.35761,-228.7286,-677.4495,-1295.04,-2050.66,-2900.796,-3806.995,-4742.448,-5691.552,-6646.835,-7605.665,-8567.745,-9533.579,-10503.73,-11478.54,-12458.1,-13442.34,-14431.05,-15423.95,-16420.78,-17421.25,-18425.1,-19432.1,-20442.04
274.4537,274.007,272.5524,265.8052,226.4472,206.6308,184.2643,160.9082,137.8216,115.8382,95.4156,76.73124,59.79242,44.56903,31.15821,19.91863,11.37558,5.761088,2.622824,1.089326,0.4014899,0.1056577,-0.02055262,-0.07588788,-0.1021365,-0.1165619,-0.1262033,-0.1339084,-0.1408239,-0.1474099,-0.1538514,-0.160223,-0.1665554,-0.1728616,-0.1791476,-0.1854163,-0.1916697,-0.197909,-0.2041354,-0.2103495,-0.2165523,-0.2227444,-0.2289263,-0.2350988,-0.2412622
304.3635,303.3683,298.8975,281.5976,244.4671,232.7162,220.1389,206.6904,192.2141,176.4237,158.9248,139.336,117.5495,94.06959,70.23509,48.08949,29.77069,16.58329,8.389364,3.934334,1.749621,0.7511394,0.3149564,0.12984,0.05277283,0.02111691,0.008238455,0.003032415,0.0009325724,8.104306e-05,-0.0002718321,-0.0004264954,-0.0005026789,-0.0005478742,-0.0005808461,-0.0006089868,-0.0006352031,-0.0006606384,-0.0006857442,-0.0007107009,-0.0007355829,-0.0007604224,-0.0007852351,-0.0008100296,-0.0008348116
215.0175,215.0175,215.0175,215.0174,215.0174,215.0173,215.0172,215.017,215.0166,215.0158,215.0142,215.0113,215.006,214.9962,214.9775,214.94,214.8606,214.6875,214.3057,213.4658,211.6337,207.6907,199.4196,183.0292,154.1982,113.1626,69.80918,36.5074,16.75662,6.826816,2.246901,0.1993027,-0.729653,-1.18169,-1.434586,-1.605635,-1.743635,-1.868667,-1.988912,-2.107663,-2.226217,-2.345065,-2.464376,-2.584191,-2.704503
216.309,216.2963,216.2418,216.0648,215.1525,214.2526,212.3007,207.8966,197.9146,176.673,139.1048,91.19191,49.65791,23.60232,10.33088,4.294506,1.698748,0.6110381,0.15894,-0.03059051,-0.1129003,-0.1517587,-0.1731112,-0.187448,-0.1989898,-0.2094277,-0.2194369,-0.229286,-0.2390813,-0.2488647,-0.2586525,-0.2684509,-0.2782621,-0.2880866,-0.2979244,-0.3077752,-0.3176387,-0.3275145,-0.3374022,-0.3473014,-0.3572117,-0.3671328,-0.3770644,-0.387006,-0.3969573
271.5998,263.4676,230.1148,183.2319,137.8209,127.315,117.1842,107.4226,98.01937,88.96512,80.25657,71.89907,63.9039,56.27687,48.99002,41.9155,34.67041,26.26434,14.41085,-5.236967,-38.04397,-85.07081,-138.3093,-185.0773,-217.4188,-235.8659,-245.2947,-250.046,-252.6094,-254.17,-255.2537,-256.0911,-256.7867,-257.3906,-257.929,-258.4171,-258.8647,-259.2784,-259.6633,-260.023,-260.3608,-260.6791,-260.9799,-261.2651,-261.5361
240.5938,230.9587,213.6105,192.4898,170.3418,164.76,159.1615,153.5395,147.8835,142.1787,136.4028,130.5194,124.4634,118.1145,111.2541,103.5162,94.3854,83.3567,70.29542,55.74399,40.84998,26.97797,15.28143,6.37314,0.1843058,-3.876337,-6.552349,-8.445238,-9.933639,-11.2222,-12.41216,-13.55137,-14.66221,-15.75534,-16.83618,-17.90776,-18.97198,-20.03022,-21.08352,-22.13276,-23.17866,-24.22184,-25.26283,-26.30209,-27.33998
174.4448,174.443,174.436,174.4155,174.3524,174.3168,174.2635,174.182,174.0536,173.8436,173.4824,172.8216,171.5269,168.8208,162.8826,149.5806,120.4007,60.943,-46.24227,-213.3136,-439.3811,-708.2061,-992.1142,-1262.489,-1501.832,-1707.904,-1888.051,-2051.418,-2204.993,-2353.089,-2498.092,-2641.236,-2783.136,-2924.083,-3064.208,-3203.556,-3342.132,-3479.917,-3616.879,-3752.975,-3888.159,-4022.377,-4155.576,-4287.696,-4418.68
155.4447,155.4432,155.4386,155.4158,155.1947,154.9668,154.5094,153.6176,152.0047,149.4064,145.729,141.0794,135.666,129.7054,123.3864,116.8663,110.2675,103.6563,96.9867,89.96768,81.7548,70.25306,50.77418,14.46984,-50.49078,-151.1276,-281.345,-424.9453,-565.7557,-694.0498,-807.1803,-907.0654,-997.1884,-1080.669,-1159.61,-1235.159,-1307.775,-1377.468,-1443.96,-1506.801,-1565.467,-1619.484,-1668.574,-1712.781,-1752.522
270.2306,269.22,267.0156,261.816,249.2022,244.2173,238.2197,230.815,221.083,206.9844,184.5597,147.6174,88.89396,2.090059,-116.9983,-270.2791,-457.0504,-673.349,-911.4464,-1160.181,-1406.717,-1639.685,-1852.382,-2043.94,-2217.735,-2378.64,-2531.055,-2678.23,-2822.337,-2964.774,-3106.439,-3247.925,-3389.638,-3531.866,-3674.825,-3818.68,-3963.561,-4109.572,-4256.798,-4405.309,-4555.162,-4706.404,-4859.074,-5013.202,-5168.813
224.3586,224.3586,224.3586,224.3585,224.3581,224.3578,224.3574,224.3567,224.3555,224.3535,224.3501,224.3444,224.3352,224.3206,224.2986,224.2662,224.2187,224.1472,224.0327,223.8303,223.4315,222.5652,220.546,215.6334,203.4439,173.222,100.1886,-66.27367,-410.7802,-1042.826,-2075.679,-3614.294,-5748.663,-8538.755,-11995.97,-16075.59,-20686.3,-25710.78,-31026.95,-36523.26,-42106.7,-47705.41,-53268.21,-58762.55,-64171.52
320.685,320.6207,320.441,319.8149,316.9702,315.1185,312.2037,307.5882,300.3251,289.1505,272.6295,249.4707,218.9261,181.198,137.7916,91.62744,46.65311,6.848374,-25.15166,-49.04041,-66.49942,-79.83387,-90.90123,-100.853,-110.3067,-119.5674,-128.7778,-138.0015,-147.265,-156.5777,-165.9414,-175.3545,-184.8143,-194.3176,-203.8613,-213.4423,-223.0579,-232.7055,-242.3829,-252.0878,-261.8183,-271.5726,-281.3491,-291.1462,-300.9627
