254.7054,254.7041,254.6951,254.596,253.5465,252.8413,251.8548,250.5084,248.6594,246.0294,242.0711,235.7481,225.304,208.4341,183.5058,151.3549,115.621,81.12421,51.9472,30.27193,16.10486,7.882545,3.559829,1.445909,0.4569169,0.0008419362,-0.214552,-0.3245905,-0.3894172,-0.4350468,-0.4725284,-0.5064994,-0.5388952,-0.570525,-0.6017321,-0.6326674,-0.6634027,-0.6939758,-0.7244106,-0.754724,-0.7849295,-0.8150389,-0.8450624,-0.8750095,-0.9048886
183.6523,181.5005,175.5145,157.3312,111.9622,96.53581,80.98189,66.3566,53.43727,42.57568,33.74788,26.70421,21.10931,16.61588,12.86028,9.36662,5.306392,-0.9435609,-12.184,-31.51321,-59.50199,-92.62287,-125.4855,-154.2104,-177.829,-197.3865,-214.4528,-230.323,-245.8772,-261.6828,-278.1146,-295.4364,-313.8483,-333.513,-354.5702,-377.1443,-401.3498,-427.2937,-455.0778,-484.7996,-516.5537,-550.4324,-586.5258,-624.9225,-665.7101
140.3726,96.22431,58.36844,29.66844,11.53276,8.55938,6.141916,4.235748,2.789846,1.744717,1.031479,0.5749668,0.3014119,0.1473021,0.0648306,0.02218656,0.0003125041,-0.01127915,-0.01798859,-0.02245774,-0.02592936,-0.02897058,-0.03183404,-0.03463002,-0.03740574,-0.04018094,-0.04296356,-0.04575654,-0.04856072,-0.05137607,-0.05420225,-0.05703875,-0.05988507,-0.06274067,-0.06560508,-0.06847781,-0.07135843,-0.07424651,-0.07714167,-0.08004355,-0.0829518,-0.0858661,-0.08878615,-0.09171168,-0.09464242
177.3913,177.3904,177.3759,176.8168,155.6273,131.2911,95.33789,58.04811,30.56693,14.75695,6.839089,3.112316,1.397457,0.6138614,0.2564646,0.0931034,0.01748213,-0.01887648,-0.03791075,-0.04943588,-0.0577825,-0.06483206,-0.07138796,-0.07778606,-0.08416252,-0.09056951,-0.09702463,-0.1035316,-0.1100889,-0.1166932,-0.1233408,-0.1300282,-0.1367522,-0.1435097,-0.1502981,-0.1571152,-0.1639587,-0.1708268,-0.1777179,-0.1846303,-0.1915627,-0.1985138,-0.2054825,-0.2124677,-0.2194684
163.8985,163.8983,163.8977,163.8946,163.8558,163.8092,163.7041,163.4607,162.8884,161.5329,158.3435,151.0863,135.9515,109.5666,75.03122,42.77967,20.14077,6.708515,-0.8820311,-5.396386,-8.446514,-10.85796,-13.02678,-15.1328,-17.25195,-19.41229,-21.62105,-23.87707,-26.1763,-28.51415,-30.88625,-33.28875,-35.71831,-38.17208,-40.64762,-43.14282,-45.65583,-48.18507,-50.72915,-53.28682,-55.85701,-58.43874,-61.03116,-63.63351,-66.24507
306.1494,306.1494,306.1492,306.1477,306.1237,306.0934,306.0243,305.8654,305.4966,304.6384,302.6562,298.1736,288.4395,268.7345,233.2943,180.4866,119.799,67.69691,33.13911,14.01744,4.457421,-0.1563851,-2.442532,-3.689742,-4.489237,-5.101867,-5.639832,-6.150378,-6.652951,-7.155289,-7.660278,-8.168831,-8.681089,-9.196902,-9.71603,-10.23822,-10.76322,-11.29082,-11.82082,-12.35303,-12.8873,-13.42347,-13.96142,-14.50104,-15.0422
173.8887,171.5728,148.873,66.55342,9.260598,4.714914,2.285945,1.069222,0.483765,0.2063957,0.07354882,0.006987745,-0.02969218,-0.05328816,-0.07153416,-0.08795203,-0.1040844,-0.1205469,-0.1375347,-0.1550655,-0.1730931,-0.1915557,-0.2103947,-0.2295598,-0.2490097,-0.2687098,-0.288632,-0.3087523,-0.3290503,-0.3495089,-0.3701129,-0.3908494,-0.4117067,-0.4326749,-0.453745,-0.4749091,-0.4961601,-0.5174916,-0.5388981,-0.5603744,-0.5819159,-0.6035183,-0.6251778,-0.646891,-0.6686546
166.5334,166.5332,166.5324,166.5296,166.498,166.4553,166.3602,166.1694,165.8338,165.3099,164.5593,163.5401,162.2017,160.4831,158.3124,155.609,152.2868,148.2615,143.4618,137.8434,131.4025,124.1809,116.2604,107.747,98.75381,89.38744,79.73893,69.87005,59.7794,49.32328,38.06493,25.11899,9.494479,-8.166031,-24.3267,-35.904,-43.14514,-47.77301,-51.13049,-53.92798,-56.48963,-58.95478,-61.38193,-63.7955,-66.20574
205.4124,205.0775,203.3122,192.1589,156.1092,144.4471,132.7868,121.55,111.0168,101.3347,92.54161,84.58827,77.35006,70.61942,64.07442,57.23738,49.50055,40.38562,30.08805,19.83297,11.35325,5.689793,2.583878,1.10639,0.459224,0.1874848,0.07579877,0.03043259,0.01214119,0.004804855,0.001873827,0.0007057572,0.0002403593,5.404314e-05,-2.178061e-05,-5.398746e-05,-6.902627e-05,-7.732901e-05,-8.299985e-05,-8.764953e-05,-9.190856e-05,-9.602295e-05,-0.0001000883,-0.0001041412,-0.0001081957
149.3927,149.3927,149.3927,149.3926,149.3924,149.3922,149.3917,149.3905,149.388,149.3822,149.3688,149.3374,149.2636,149.0895,148.6788,147.7185,145.5246,140.7621,131.4164,115.9573,95.68386,74.73368,56.68332,42.62382,31.98341,23.62469,16.19048,7.829998,-4.450492,-25.07944,-57.44784,-97.66474,-134.0494,-158.4082,-171.668,-178.2687,-181.6031,-183.461,-184.6612,-185.5596,-186.3094,-186.9782,-187.5971,-188.1821,-188.7418
