isc,Voc,iMPP,VMPP,iMPPx,iOCx,FF,PCE,iaug_MPP,irad_MPP,isrh_MPP,isII_MPP,isIII_MPP,iaug_OC,irad_OC,isrh_OC,isII_OC,isIII_OC
254.7054,0.925097720508624,235.7481,0.575,-0.335342000000026,-0.00861575744799996,0.575294580185601,13.55551575,0.1204882,0.002932634,0.00605607900000001,7.88586600000004,10.94254,0.64807446,0.0080280554,0.0165291356,224.763228,29.277796
183.6523,0.721225727957086,146.89633,0.323,-0.453689999999995,-0.249998115999999,0.358216746937934,4.744751459,0.000660138228,32.9645777,0.00431010004,4.89267926e-05,6.07477729,0.0189851036,105.654752,0.0127776472,7.18870143999996,73.259036
140.3726,0.700673985130388,67.0752901,0.177,-0.378558699999999,-0.000463666163999972,0.120708398742833,1.18723263477,0.00075566138,0.001483643169,4.17477792e-06,0.001406547523,235.125595,0.00297152712,0.00483774636,1.36135216e-05,0.0072865982,302.189556
177.3913,0.712020625926019,155.6273,0.4,-0.592671500000009,-0.00145434439999999,0.492856947881615,6.225092,4.323659e-07,0.002620796,1.800311e-08,7.293182e-07,21.76177,3.16380444e-05,0.0211890368,1.45541736e-07,5.93048388e-06,177.371876
163.8985,0.747094968239505,158.3435,0.55,-0.208932000000004,-0.303621844000002,0.711233393865338,8.7088925,5.547526e-06,0.2663295,5.516672e-07,1.028868e-05,5.288972,0.000486362547999999,1.9751398,4.08259316e-06,9.79333932e-05,162.197656
306.1494,0.824152624229267,288.4395,0.6,-0.588782000000009,-0.137999060000005,0.685906511857113,17.30637,0.0169981,1.132962,7.322548e-05,16.55982,0.000169689,0.808207599999999,8.76233299999999,0.0005662956,296.7335,0.001259019
173.8887,0.579762649460161,148.873,0.2,-0.525096900000008,-0.001467197,0.295341408742365,2.97746,0.0002720475,6.636875e-06,0.2667028,0.001384145,25.65129,0.00102686616,3.4645044e-05,1.3692608,0.0070356766,173.41566
166.5334,1.11344026729692,143.653788,0.749,-0.191988000000009,-0.706420399999918,0.580270681062758,10.7596687212,22.5498172,0.00821536511999999,0.25021332,0.071390544,8.98839559999997e-05,141.191568,0.03370749,0.5798479,0.174965912,24.9487052
205.4124,1.14281867159037,156.1092,0.4,-0.413490500000009,-3.03295000000001e-06,0.266001757017888,6.244368,0.02377313,0.0002211583,0.7155331,48.77993,0.0007309123,2.31037524,0.00300809216,5.01605488,172.582068,25.7178652
149.3927,0.990939913635368,140.7621,0.725,-0.28216399999998,-0.4912196,0.689361533434772,10.20525225,0.00780445099999997,0.001924545,4.73876999999999e-05,8.61870299999996,0.00192540899999999,0.365187888,0.00471802344,8.14151132e-05,141.34564,7.70654948
322.7658,0.853689477212522,247.935368,0.528,-0.470144000000005,-0.0280915680000001,0.47509993021695,13.0909874304,0.0153523972,75.655764,1.18442812,0.000559216328,0.0001012307184,0.129932808,321.58112,3.05975748,0.00237968916,0.0271213696
356.6411,1.05201757662812,331.996,0.85,-0.424425999999983,-9.06519719999996,0.75213775661606,28.21966,20.0322699999999,0.01607263,0.00214739499999999,4.59358899999999,0.00106742099999999,337.421276000001,0.113821988,0.0150400052,25.1545364,2.84232248000001
314.7645,0.714828752163836,182.045432,0.449,-0.406131999999999,-1.72887439999999,0.363277390030669,8.1738398968,55.79571,81.9473812,0.000411109096,0.3963941,0.001822260684,106.55174,179.83722,0.00090211976,0.45178704,33.6415819999998
128.7263,0.648237966972981,117.7075,0.3,-0.302700249999987,-0.0111296268,0.423178544221156,3.531225,2.020825,0.009236233,0.2920035,5.281292,4.688996,2.8240846,0.0230565372,0.76957884,115.364084,11.0275776
243.0987,1.04947008415639,237.4156,0.775,-0.228521999999984,-0.023535113999999,0.721204212675933,18.399709,0.0002866887,0.1986967,0.01481609,5.46784899999999,0.002181495,0.001732455,0.547752,0.02939482,242.5313,0.005947207
239.6732,0.767988266260394,208.047344,0.421,-0.493436000000003,-0.78512736,0.475850152197141,8.7587931824,1.21762028,2.4226606e-05,6.23632364e-05,30.4735752,0.000719590344,22.5259612,0.000279237544,0.00784533783999999,197.474056,19.7404283999999
171.4715,1.14552760061032,162.8547,0.8,-0.331925999999996,-0.000762768639999918,0.663273703251752,13.028376,0.790045999999998,3.14492699999999,0.01316679,4.66583299999999,0.00228264699999999,39.6921688,52.4273812,0.211666736,79.102102,0.0385355948
201.3356,0.880883663339987,180.5179,0.475,-0.356266000000005,-0.958172600000001,0.483475813976157,8.57460025,5.282273e-06,0.09919888,0.02481261,20.69629,2.676157e-06,0.000385916419999998,7.42642539999998,2.9633122,189.427636,1.63190347999999
355.837,1.22666384049527,342.4098,0.925,-0.388380000000041,-3.55585887999998,0.725623352844996,31.6729065,0.01066628,0.014227,0.5476472,12.85474,0.0001118104,0.341706248,0.169395568,6.48631328,347.365944,2.6691566
342.1548,0.7448512945309,247.567168,0.612,-0.404736,-5.70464560000003,0.594500544787154,15.1511106816,0.0970491988,0.0964203824,0.0760920604,1.438138756,92.9550188,0.25763042,0.21414396,0.099609786,196.919757999999,145.58706
285.2815,0.982584303002329,265.2362,0.75,-0.317785999999984,-0.585735959999967,0.709660494225393,19.892715,18.17564,0.03849858,7.18007599999999e-05,0.01330076,1.817862,237.483552,0.196612328,0.000365103704,0.192253676,47.6522348
302.812,0.602090302621349,263.7767,0.3,-0.764553499999977,-1.25262676,0.434033220552073,7.913301,4.296336e-06,0.2945469,0.004195819,38.76012,0.0007975822,0.000133081628,2.1267314,0.0801031624,278.992336,22.7765712
211.4665,0.508349899723758,138.4921,0.3,-0.473788299999995,-1.19603604,0.38649326990759,4.154763,12.90538,59.24135,0.009257108,11.06265,8.092905e-05,33.4344048,163.970436,0.0254602128,25.0043608,0.0537313784
173.6008,1.23328305573814,162.509476,0.943,-0.172268000000003,-0.516180879999998,0.715773961941062,15.3246435868,3.2990914e-06,0.0020762568,3.90648972,7.13410959999999,0.0552458471999999,3.29525044e-05,0.00428865124,5.20173544,145.917012,22.8544004
341.5535,0.895087663860612,314.5228,0.675,-0.504714000000007,-1.08666444,0.694434988637937,21.230289,7.118766,0.4626972,0.003004607,8.588184,10.99126,15.4073596,0.650083228,0.00414088368,161.573792,165.042644
188.9647,1.01972033417582,167.2666,0.725,-0.216831999999997,-1.77091928,0.629340199942957,12.1268285,0.374640199999999,18.83682,0.000364953899999999,0.00205651599999999,2.497652,4.0057802,105.53756,0.002039343,69.1040040000002,10.824012
310.7441,0.822873163412285,292.7466,0.525,-0.469362000000018,-0.0910694319999954,0.601056603455175,15.3691965,0.04694157,6.717823,1.811973,0.02016601,9.400605,3.0753926,109.928424,29.2537792,0.334334596,168.164384
335.2478,1.22237597082014,281.3757,0.8,-0.349072000000007,-0.0252326348000001,0.549295239015052,22.510056,3.790068,44.11966,3.480397,0.259051999999999,2.225218,19.8339964,141.080792,6.82972596,161.906428,5.61482028
120.7446,0.954839960591469,110.6619,0.725,-0.18034999999999,-0.159315760000001,0.69588556166999,8.02298775,0.000513885899999999,0.0001705136,0.02190107,3.90727699999998,6.15720199999998,0.0010114182,0.00022856464,0.02508262,55.056288,65.691876
135.3152,1.11111226972605,130.834,0.85,-0.184131999999977,-0.0215966679999999,0.739664912980888,11.12089,1.42812999999999,5.81698599999998e-05,0.000151527499999999,3.05301899999998,2.86848799999999e-05,60.4687648,0.000848296696,0.0021755518,74.8620964,0.000443227444
299.7745,1.09126752958677,181.36378,0.62,-0.292655999999994,-0.0788355720000004,0.343729121398815,11.24455436,13.645112,1.1919682,0.92239732,103.120946,2.0548302e-05,115.940964,8.5686772,5.93738444,166.040296,3.81466724
120.1647,0.923809297826937,114.8217,0.55,-0.172651999999999,-0.0621623960000006,0.568888856150288,6.3151935,4.639333,0.001037154,0.02601639,1.039161e-06,0.6766486,114.303964,0.008654126,0.21511846,1.39754316,4.25142592
137.9738,0.935538513031607,120.5127,0.4,-0.270155499999994,-4.24552399999998e-06,0.373451761020832,4.820508,0.008934499,16.534,0.0319793,0.003201395,0.9547018,1.26993296,123.51466,0.2343466,0.119365204,12.9072312
330.5994,1.00591470605181,247.3385,0.6,-0.409245999999996,-0.17217728,0.44625156747449,14.84031,62.44729,0.001222201,16.18414,3.098628e-07,4.699246,289.438168,0.00638549304,31.2884536,2.15789311999999,7.79419384
240.2534,0.700707916030912,192.461747,0.357,-0.539828999999997,-1.10020449599993,0.408137099258295,6.8708843679,8.70275369e-08,1.180813036,3.93907297e-05,46.951606,0.0002242228137,7.50284831999997e-06,13.7796108,0.000458437488,213.907724,13.2279691999999
167.3808,0.790130949073694,139.6729,0.475,-0.320328000000003,-0.29746984,0.501650266773641,6.63446275,0.0003595001,27.77591,0.02118824,0.004989609,0.00737614100000001,0.00384361696,167.262472,0.127356376,0.0171687888,0.33041114
296.0911,1.01051296865148,267.1724,0.775,-0.420089999999988,-0.0780246120000086,0.692031796561252,20.705861,27.30077,1.323744,0.0001181814,0.294076699999999,0.0003483301,282.461928,5.15836672,0.00046042686,8.50726188,0.00137473152
137.3117,0.983626298199747,111.209,0.7,-0.162085999999974,-0.15556928,0.576368583036482,7.78463,4.072203e-05,22.30615,0.0001599472,0.003455434,3.795203,0.000887870776,116.710968,0.000836839996,4.05530868,16.6041064
323.5037,0.629737811324602,235.3022,0.3,-1.15424554999998,-0.0074848084,0.346503974005009,7.059066,81.66977,0.5697208,2.786787e-05,0.07062672,6.031999,310.68428,1.4174002,6.932612e-05,0.3562042,11.188384
297.0007,0.803557597311786,231.8165,0.6,-0.370990000000006,-5.54396360000002,0.582802103309078,13.90899,0.4596775,57.71585,6.218896e-05,0.07166181,7.371972,1.92531896,150.343492,0.000161907184,128.440264,19.1791368
136.6371,0.568722321108458,128.0441,0.425,-0.298377999999992,-0.769593680000004,0.700292688918633,5.44187425,0.001532959,0.00114291,0.002433749,8.58867,4.005767e-06,0.00887552556000001,0.00558573452,0.00984136096000001,136.827216,1.85089268e-05
228.5907,0.949599829095804,205.4796,0.625,-0.301060000000007,-0.210090260000007,0.591629122450768,12.842475,1.010078,0.007627649,0.02518869,21.73119,0.3458777,3.136992,0.01615435,0.06103813,133.5243,91.97112
355.4339,1.30075967373094,323.7306,0.725,-0.437968000000012,-0.0001101449696,0.507651703012008,23.4704685,0.185977599999999,0.001476556,1.518251,29.9872099999999,0.0114632499999999,9.9397912,0.0141514104,13.1760832,251.533164,80.77179
158.0109,1.13821821368366,148.0318,0.8,-0.186183999999983,-0.0161588400000001,0.65846459656969,11.842544,0.01660311,0.1402701,0.02493301,4.24186799999999,5.55590499999999,0.0499715376,0.213224808,0.03604425,52.64458,105.080148
252.1892,0.928756897114787,222.9399,0.525,-0.427397999999997,-1.68854663999999,0.499710608712525,11.70434475,0.5487679,0.08454493,0.000237917,28.61716,2.419001e-05,12.1036068,3.02313072,0.00854007652,218.518348,18.9474992
145.6585,0.821369969260175,82.46705,0.475,-0.177556600000003,-0.575761240000002,0.32741563585095,3.917184875,1.141039,11.32958,0.01652865,2.17099500000001e-05,69.86707,11.4926316,45.5831344,0.0664571688,15.9447018,92.0971084
244.2203,0.99701233595538,195.3436,0.77,-0.25345999999999,-2.21159036,0.617742697281368,15.0414572,0.00619657879999999,47.266864,0.4777373,0.851555779999998,0.439182039999999,0.036948804,112.972156,1.09099816,98.8010688,33.6683388
302.8118,0.871959436406783,204.622828,0.639,-0.320048,-1.57688200000001,0.495205961114671,13.0753987092,86.9112492,14.4758712,0.0893199084,0.1486133944,0.0296827288,177.27598,22.774566,0.137054308,106.114384,0.0395855228
147.6798,0.589820360971492,142.7456,0.5,-0.202930000000009,-4.6414524,0.819392300259252,7.13728,0.004776748,0.4033788,0.1470672,4.369842,0.02382537,0.015825688,1.05041436,0.34335294,147.060232,0.05764195
278.202,1.08638794055857,245.964996,0.527,-0.466551999999993,-0.416837880000002,0.428882906194935,12.9623552892,0.000194379684,5.44474992e-06,0.000679256112,0.000433354396,32.2704436,0.00757998232,0.000177791328,0.0271793276,43.4689488,234.987784
155.3078,0.944964755626944,77.626541,0.358,-0.217420500000003,-0.000301597079999999,0.18935831596397,2.7790301678,14.1943902,183.048624,3.46510352,0.0365436846,0.062168756,22.323402,239.69408,3.9726108,12.31827,0.12490488
330.3888,0.898303683464056,270.077736,0.518,-0.521048000000008,-0.72222016,0.471378800644543,13.9900267248,0.0656415016,19.4217284,15.3750864,25.8615948,0.00236872124,0.131453964,73.8016116,59.19934,158.685288,39.4893075999999
