155.6602,155.6597,155.6583,155.6508,155.573,155.4886,155.3097,154.9245,154.091,152.3086,148.6361,141.608,129.6675,112.1791,89.73555,62.66353,29.3495,-12.23266,-58.4265,-98.25458,-124.1557,-137.9251,-144.6845,-148.1088,-150.0534,-151.3386,-152.3132,-153.1265,-153.8454,-154.5021,-155.1138,-155.691,-156.2405,-156.7674,-157.2757,-157.7682,-158.2476,-158.7159,-159.175,-159.6263,-160.0711,-160.5107,-160.9461,-161.3781,-161.8075
225.0409,203.9994,177.7306,125.7786,37.94383,22.9421,12.71928,6.496713,3.067077,1.317227,0.4685036,0.06520178,-0.1300115,-0.2317363,-0.2926374,-0.3361288,-0.3723759,-0.4057153,-0.4379695,-0.4698927,-0.5017905,-0.533782,-0.5659094,-0.5981837,-0.6306035,-0.6631629,-0.6958542,-0.7286696,-0.7616015,-0.7946429,-0.8277871,-0.861028,-0.8943599,-0.9277776,-0.9612762,-0.9948511,-1.028498,-1.062214,-1.095995,-1.129837,-1.163737,-1.197693,-1.231702,-1.265762,-1.299869
135.8721,129.7522,120.1759,105.9201,87.3405,82.33075,77.30134,72.31868,67.44332,62.72676,58.20884,53.91648,49.86366,46.05263,42.47586,39.11836,35.95975,32.97544,30.1363,27.40586,24.73475,22.05388,19.27453,16.31182,13.14214,9.869466,6.746247,4.105121,2.195816,1.032129,0.4210129,0.1308964,-0.0004167305,-0.0601319,-0.08913805,-0.1053133,-0.1161954,-0.1248993,-0.1326976,-0.1401072,-0.1473381,-0.1544764,-0.1615585,-0.1686009,-0.1756117
138.2944,138.2942,138.2939,138.2932,138.2917,138.2909,138.2899,138.2886,138.2866,138.2838,138.2796,138.2732,138.2633,138.2481,138.2247,138.1898,138.1396,138.0701,137.9777,137.8579,137.7051,137.5097,137.2546,136.9076,136.4025,135.5967,134.171,131.4048,125.6699,113.2803,85.86462,24.63106,-111.1609,-405.1632,-1018.269,-2239.715,-4557.101,-8743.757,-15933.27,-27586.04,-45155.23,-69382.38,-99645.41,-134027.5,-170093.4
294.1686,294.1383,294.0622,293.7982,292.492,291.6516,290.4089,288.6327,286.1826,282.9035,278.606,273.045,265.9268,256.9752,246.0522,233.2623,218.9621,203.6693,187.9367,172.2452,156.9341,142.1629,127.8874,113.8296,99.44257,83.95658,66.7643,48.34084,30.89445,17.21294,8.477987,3.807403,1.605705,0.645342,0.2444369,0.08081799,0.01445353,-0.01285808,-0.02469408,-0.03045388,-0.03384462,-0.03631738,-0.03843712,-0.040423,-0.04235984
320.4557,309.1002,288.4088,264.2722,238.1144,231.1837,224.0578,216.717,209.1447,201.3303,193.2728,184.9852,176.4973,167.858,159.1339,150.4046,141.754,133.2607,124.9876,116.9732,109.2224,101.6953,94.28746,86.79312,78.83488,69.7258,58.20216,41.98786,17.54886,-18.4948,-65.26927,-115.5737,-161.0479,-198.1424,-227.9849,-253.1585,-275.7483,-297.0053,-317.5871,-337.819,-357.8583,-377.7809,-397.6247,-417.4096,-437.1469
139.0888,139.0001,138.8512,138.6065,138.2207,138.0918,137.9429,137.7675,137.5564,137.2971,136.9738,136.5669,136.0516,135.3961,134.5574,133.4724,132.0421,130.1033,127.3994,123.5955,118.4077,111.7934,103.9948,95.40037,86.39898,77.31719,68.41454,59.89604,51.92314,44.61783,38.06044,32.28331,27.26273,22.91058,19.06808,15.51241,12.01034,8.468759,5.121781,2.44526,0.7074669,-0.2432646,-0.7221313,-0.9686757,-1.111862
355.8941,354.9516,347.57,281.6115,137.1788,112.6624,93.86026,79.42384,68.08604,58.77363,50.52696,42.39665,33.54519,23.8524,14.58947,7.593799,3.464264,1.448498,0.5727976,0.2147801,0.07235004,0.01606344,-0.006476076,-0.01592602,-0.02032778,-0.02279094,-0.02451331,-0.02595505,-0.02729253,-0.02859312,-0.02988245,-0.03117012,-0.03245966,-0.03375225,-0.03504821,-0.03634753,-0.03765009,-0.03895573,-0.04026429,-0.0415756,-0.04288952,-0.04420592,-0.04552466,-0.04684563,-0.04816871
179.0982,179.0883,178.99,177.6098,161.0601,150.3527,137.2056,122.7669,108.1676,94.20854,81.30731,69.55637,58.78082,48.56183,38.29835,27.54453,16.71373,7.252023,0.4296207,-3.750491,-6.137774,-7.567812,-8.550144,-9.336052,-10.0378,-10.70342,-11.35316,-11.99566,-12.63469,-13.27202,-13.90855,-14.54479,-15.18107,-15.8176,-16.45452,-17.09195,-17.72995,-18.36859,-19.00788,-19.64786,-20.28853,-20.92989,-21.57194,-22.21466,-22.85806
136.0141,135.172,124.9505,82.89535,35.14785,25.07465,16.43699,9.703968,5.050608,2.220331,0.6793394,-0.1041909,-0.5013747,-0.7197972,-0.8605858,-0.9690339,-1.064454,-1.15486,-1.243529,-1.331796,-1.420198,-1.508945,-1.598112,-1.687716,-1.777751,-1.868199,-1.959037,-2.050245,-2.141799,-2.233678,-2.325861,-2.418331,-2.511069,-2.60406,-2.697288,-2.79074,-2.884403,-2.978264,-3.072315,-3.166543,-3.26094,-3.355497,-3.450207,-3.545062,-3.640054
