isc,Voc,iMPP,VMPP,iMPPx,iOCx,FF,PCE,iaug_MPP,irad_MPP,isrh_MPP,isII_MPP,isIII_MPP,iaug_OC,irad_OC,isrh_OC,isII_OC,isIII_OC
318.826,0.796883125958458,309.0111,0.7,-0.400191999999947,-7.93644840000001,0.851380617429747,21.630777,0.1390177,0.01385738,3.748529e-06,0.37114,9.29094,12.28653828,0.281705139999999,7.61940063999998e-05,7.47122075999998,299.714083999999
345.314,1.0857198478962,334.0996,0.9,-0.289512000000002,-2.31820640000001,0.802022406796862,30.068964,0.00351480599999999,0.000450152999999999,0.00772550399999999,8.13590899999998,3.066829,0.0378330496,0.00184178836,0.0269137412,325.548944,20.3479596
143.9149,0.833929282116053,126.558932,0.476,-0.265367999999995,-0.766662079999997,0.501954983171487,6.0242051632,0.00247054088,7.74459048,0.00934333544,9.72557248000001,4.62653936000001e-06,0.0102474008,39.1290976,0.0822599595999999,104.459556,0.413971339999998
278.4456,0.814660033258159,251.4317,0.5,-0.553812000000008,-1.68283520000001,0.554208606680453,12.571585,1.579936e-05,0.001689076,2.030982e-08,0.000957659,27.01236,0.00033587692,0.0068100548,8.1883204e-08,18.997032,260.01466
206.5171,0.88287417623259,176.515,0.7,-0.259069999999966,-2.768682,0.677680244055122,12.35605,0.0007402313,11.43982,11.87179,0.009859537,6.797395,0.00631884555999999,30.3772744,19.4549264,1.045731816,156.0987
321.1327,0.887124649032545,308.0127,0.75,-0.342433999999997,-4.33202560000001,0.810887694593324,23.1009525,0.677686299999999,0.1012375,0.3972391,6.67575899999998,5.26878399999999,4.78943432,0.30122004,0.972011664,299.865884,18.9970376
332.3934,0.969039665446501,304.94038,0.537,-0.568460000000016,-0.222199440000001,0.508387983401685,16.375298406,0.00639226236,0.0362529892,0.000445740848,27.416848,1.30561112e-06,0.29557676,0.54861388,0.0083629144,331.73694,0.024191316
242.4575,0.696052063628031,225.2925,0.45,-0.475121999999999,-0.956531880000004,0.600733567417274,10.1381625,8.107767e-06,0.0006721497,0.0001590442,17.14174,0.02341898,0.000124144104,0.00266100568,0.000405417292,212.237932,31.1241060000001
214.8963,0.453978750734136,162.46657,0.281,-0.578130000000002,-0.322147600000001,0.467956913851399,4.565310617,0.5057790914,48.38186543,1.363539372,1.578112679,0.6621910786,3.56351724,196.81546,5.54403364,6.1261566,2.91563776
307.7823,0.578494763109063,288.4172,0.475,-0.66826800000004,-6.1299348,0.769434567444117,13.699817,0.0001756737,0.1442603,0.00655243000000001,16.57781,2.646049,0.00125886796,0.552352348,0.0241557644,301.26044,9.05087732
322.4444,1.01083742351029,311.5235,0.775,-0.366831999999988,-0.080927224000009,0.740723912667246,24.14307125,0.289337599999999,7.43609899999998,0.00528845499999999,1.270474,1.91864,27.882738,200.361848,0.135911452,40.0001116,54.0771616
324.9743,1.01090923754248,295.5906,0.725,-0.407549999999986,-1.03783880000011,0.652330137958595,21.4303185,0.829319699999997,13.65313,0.381146999999999,14.58193,0.0497046699999998,7.54365476,69.6980928,1.45606184,107.406528,139.0757
355.0528,1.20106264034183,313.1939,0.875,-0.33901800000001,-5.60139472000003,0.642632592124055,27.40446625,0.00251045,0.4496573,7.79409599999999e-05,41.4065,0.000439618599999999,0.0790162384,3.36778564,0.0005631085,260.12134,96.7349192
295.2701,0.662535480694725,245.9371,0.3,-0.716484999999977,-0.18743996,0.377152239020725,7.378113,0.1476578,0.08396228,0.001853598,49.20178,0.0001208676,0.23357498,0.257104496,0.00567298092,294.962688,0.00042193028
263.9344,1.10110601582892,258.946,0.975,-0.203061999999989,-6.24224067999997,0.868737741031188,25.247235,0.0320597,1.285529,0.0002220796,0.006292801,3.663653,5.65522764,67.3275088,0.011612888,0.347127132,196.173364
266.441,1.12183724393881,229.5251,0.725,-0.36215599999997,-0.000709750279999918,0.556720588788277,16.64056975,8.11148199999998,1.264369,22.1814,5.41195999999999,7.95736899999996e-05,90.985492,9.05334196,138.056412,28.3939084,0.0053314976
342.234,0.709506462924697,314.4438,0.4,-0.539131499999996,-1.84015759999999,0.517992555539672,12.577752,0.08632216,0.4553364,0.2925727,26.9641,0.002002138,0.885331479999999,1.5944056,0.98686136,299.71252,39.9731459999998
219.2826,0.510378539001786,190.9249,0.3,-0.595766949999998,-0.45797236,0.511784643299868,5.727747,1.449161,0.02932221,9.79437e-05,26.97556,0.006431886,11.8030736,0.14546972,0.000485821312,207.641896,0.0793214588
202.4382,0.957497828297317,102.854696,0.512,-0.200692000000004,-0.554818120000003,0.271683848902402,5.2661604352,7.7520874e-06,0.131911592,2.3987678,107.320008,5.55507932e-07,0.000868830096000001,3.15238616,49.0508168,154.696204,6.08376808000001
147.9667,1.02488435354746,140.92494,0.78,-0.180791999999997,-0.497257259999946,0.724842434149685,10.99214532,0.00015698634,0.0077069932,0.7193483,6.18418939999998,0.13051834,0.001138294,0.01627101,1.313531,137.3919,9.313523
342.987,0.664883682494461,311.5365,0.45,-1.01445999999999,-0.10322264,0.614749403438007,14.0191425,0.0002693164,0.001012664,0.001001944,31.42843,0.0200288,0.0013583076,0.0025733434,0.0021057132,342.93478,0.05839898
213.7079,0.921357484936919,200.8208,0.75,-0.253575999999995,-1.68398480000002,0.764929149604396,15.06156,0.03679014,6.647835,0.3243841,5.89280899999999,0.00052879,0.1033345488,12.9958816,0.629250264,201.075764,0.000972937124
225.9596,0.883899687974288,180.63832,0.597,-0.302939999999992,-1.1272148,0.539946137482047,10.784107704,44.9563048,0.0386985608,0.247346932,0.197538328,0.144109164,163.560852,0.0679716944,0.451597424,59.0774151999999,3.1775414
177.2786,0.627808154828727,75.9775548,0.231,-0.327689200000009,-0.039625308,0.157693584949865,1.75508151588,0.00231422182,0.1084695757,0.00390332388,246.730336,0.00164467461,0.00447226424,0.306027928,0.0128366928,322.501408,0.00670741628
177.7633,0.922802728514106,87.8994048,0.473,-0.185932400000006,-0.251468152000002,0.25345222092742,4.15764184704,0.00675977032,0.01114797768,0.00249690464,106.887468,2.70116704e-07,5.9660462,1.79871372,0.342619316,186.561196,0.188063564
128.7958,1.01840427737946,115.5213,0.6,-0.222405999999999,-5.57851840000063e-05,0.528434790112983,6.931278,0.03605076,0.01580313,3.588197e-06,0.002419138,13.2233,0.931395536,0.125234716,2.83919292e-05,0.058750546,127.683624
157.3037,0.683579168161219,141.1503,0.525,-0.305143999999999,-1.97718120000001,0.689149351342896,7.41039075,0.005218843,0.004369473,6.023173e-07,0.5045513,15.64659,0.0359746548,0.013264026,1.82725288e-06,27.765016,130.328828
239.4095,1.12380025349272,175.29258,0.384,-0.455780000000019,-1.73092148000018e-05,0.250186719238081,6.731235072,0.0333338116,0.0012357242,0.0309735416,0.0780640132,64.0013008,0.13311516,0.005633543,0.166199176,33.2721424,205.860472
292.3816,0.911514623330784,249.3296,0.75,-0.302115999999998,-5.64552640000005,0.701651446599621,18.69972,0.0446642999999999,24.23803,18.83832,0.505670099999999,0.04068019,0.311732424,80.178622,31.309146,183.817784,0.119769552
224.796,0.636084847960323,215.5986,0.525,-0.319472000000005,-5.523032,0.791592389515879,11.3189265,0.4520132,1.360153,0.03135366,7.304224,0.05279709,14.83185144,16.9915764,0.346686724,196.315864,1.367175536
306.6985,0.805275346433704,290.597276,0.556,-0.523004000000014,-0.0642255640000003,0.654199601580504,16.1572085456,0.00072970202,0.215032256,1.14692412,1.7905134,12.9725364,0.00497590616,0.768316452,3.179314,6.33142136,296.4853
290.2884,0.7343002015167,280.8546,0.625,-0.333551999999997,-8.04578480000003,0.823489810349944,17.5534125,0.000723836,0.003853071,0.02825927,7.790787,1.611192,0.00604059599999998,0.013786976,0.0763426259999999,286.162759999999,9.66014499999997
156.053,1.11765892443882,150.5131,0.725,-0.17352799999999,-0.000984505599999888,0.625649201882171,10.91219975,0.00135454099999999,0.00257797299999999,0.000453444699999998,5.51584199999997,0.0196666099999999,0.123864664,0.067795698,0.00562594428,155.242448,0.613618972
271.3836,0.715595321933874,247.4631,0.475,-0.528558000000004,-1.93796319999999,0.6052753209651,11.75449725,2.398184e-05,0.0002405233,1.079718e-05,0.0642816800000001,23.85755,0.000138658052,0.000552858196,2.47542892e-05,59.1169367999997,213.0518
